adc_mq135,adc_mq136,adc_mq137,adc_mq138,adc_mq2,adc_mq3,adc_tgs822,adc_tgs2620,status
22716,3207,17921,18680,8581,23203,21686,22468,preheat
22723,3204,17951,18692,8579,23188,21669,22485,preheat
22695,3210,17939,18714,8593,23211,21711,22492,preheat
22686,3206,17949,18698,8586,23194,21685,22480,preheat
22706,3204,17944,18693,8580,23196,21692,22485,preheat
22723,3065,17952,18698,8577,23210,21686,22470,preheat
22711,3223,17933,18693,8580,23214,21696,22478,preheat
22702,3217,17922,18702,8582,23176,21684,22479,preheat
22693,3060,17955,18678,8584,23181,21684,22481,preheat
22709,3230,17969,18708,8579,23172,21694,22495,preheat
22724,3204,17962,18702,8580,23216,21697,22474,preheat
22738,3216,17936,18682,8584,23219,21690,22486,preheat
22729,3063,17950,18700,8581,23189,21691,22469,preheat
22704,3201,17957,18674,8585,23186,21680,22508,preheat
22701,3068,17991,18728,8577,23172,21695,22494,preheat
22730,3207,17967,18716,8577,23216,21693,22475,preheat
22722,3221,17965,18690,8576,23218,21703,22490,preheat
22719,3220,17947,18703,8580,23188,21683,22482,preheat
22695,3067,17966,18715,8581,23195,21673,22487,preheat
22703,3059,17992,18731,8576,23186,21682,22496,preheat
22706,3205,17976,18722,8443,23204,21687,22482,preheat
22695,3209,17960,18709,8446,23193,21705,22477,preheat
22757,3217,17951,18708,8584,23197,21682,22496,preheat
22716,3203,17978,18695,8579,23202,21681,22479,preheat
22733,3202,17979,18739,8576,23193,21693,22505,preheat
22728,3067,18004,18725,8577,23202,21692,22485,preheat
22689,3066,17984,18713,8447,23182,21697,22478,preheat
22710,3208,17985,18713,8577,23210,21693,22491,preheat
22722,3205,17985,18708,8578,23213,21682,22483,preheat
22737,3070,17991,18743,8440,23204,21697,22488,preheat
22720,3062,17994,18720,8578,23190,21682,22495,preheat
22693,3207,18005,18719,8445,23197,21704,22510,preheat
22745,3223,17999,18734,8443,23215,21679,22476,preheat
22691,3201,18002,18717,8577,23221,21696,22487,preheat
22751,3214,17999,18729,8441,23228,21693,22497,preheat
22720,3058,18006,18717,8446,23201,21676,22503,preheat
22713,3222,18006,18743,8447,23200,21702,22487,preheat
22725,3218,18023,18731,8447,23171,21686,22493,preheat
22698,3226,18033,18725,8578,23194,21687,22481,preheat
22736,3203,18014,18739,8440,23204,21690,22488,preheat
22728,3208,18018,18728,8578,23234,21696,22497,preheat
22733,3203,17996,18733,8440,23205,21692,22496,preheat
22747,3200,18028,18730,8444,23204,21678,22494,preheat
22713,3220,18001,18717,8447,23190,21687,22478,preheat
22705,3066,18027,18745,8446,23167,21687,22494,preheat
22686,3221,18053,18744,8439,23197,21675,22487,preheat
22715,3059,18037,18740,8432,23209,21690,22474,preheat
22727,3220,18027,18745,8444,23214,21694,22494,preheat
22747,3215,18016,18727,8441,23227,21692,22485,preheat
22723,3209,18023,18749,8579,23246,21696,22520,preheat
22717,3067,18051,18761,8440,23227,21706,22502,preheat
22736,3208,18038,18745,8576,23251,21716,22672,preheat
22714,3204,18056,18760,8442,23218,21694,22495,preheat
22743,3206,18046,18768,8439,23232,21686,22490,preheat
22697,3063,18040,18754,8442,23213,21700,22502,preheat
22725,3069,18038,18741,8439,23228,21693,22495,preheat
22709,3208,18040,18719,8444,23203,21692,22503,preheat
22749,3218,18036,18745,8442,23222,21688,22477,preheat
22742,3069,18060,18733,8441,23220,21688,22509,preheat
22721,3207,18064,18760,8447,23204,21697,22510,preheat
22714,3222,18063,18774,8439,23230,21691,22489,preheat
22713,3200,18051,18748,8438,23187,21690,22496,preheat
22730,3204,18047,18733,8440,23227,21709,22484,preheat
22741,3200,18068,18746,8444,23241,21702,22499,preheat
22734,3071,18055,18753,8440,23236,21672,22482,preheat
22746,3062,18072,18764,8443,23224,21694,22509,preheat
22735,3205,18062,18775,8437,23188,21681,22519,preheat
22698,3070,18079,18760,8436,23205,21689,22497,preheat
22718,3207,18055,18750,8436,23211,21693,22493,preheat
22737,3204,18070,18759,8438,23248,21696,22482,preheat
22726,3204,18065,18762,8439,23239,21689,22500,preheat
22737,3200,18054,18766,8435,23239,21673,22500,preheat
22732,3201,18070,18744,8434,23225,21684,22503,preheat
22718,3069,18046,18771,8438,23182,21696,22493,preheat
22688,3209,18086,18748,8436,23222,21669,22475,preheat
22724,3058,18082,18764,8435,23213,21687,22495,preheat
22743,3202,18080,18763,8435,23243,21687,22488,preheat
22744,3071,18073,18739,8431,23206,21678,22510,preheat
22729,3059,18057,18773,8430,23202,21697,22492,preheat
22723,3205,18079,18750,8438,23219,21678,22503,preheat
22727,3207,18088,18766,8434,23213,21694,22507,preheat
22719,3061,18094,18773,8432,23220,21675,22497,preheat
22714,3200,18095,18778,8423,23231,21698,22511,preheat
22739,3068,18093,18763,8431,23234,21686,22493,preheat
22705,3211,18072,18755,8431,23232,21694,22504,preheat
22763,3207,18077,18749,8432,23249,21673,22498,preheat
22720,3216,18091,18770,8435,23232,21667,22497,preheat
22757,3201,18085,18777,8422,23239,21677,22496,preheat
22729,3223,18110,18761,8433,23217,21676,22522,preheat
22708,3201,18088,18783,8429,23208,21701,22492,preheat
22715,3201,18104,18778,8430,23211,21675,22501,preheat
22702,3200,18114,18759,8431,23207,21693,22492,preheat
22736,3071,18115,18783,8425,23226,21682,22492,preheat
22721,3065,18107,18779,8429,23248,21693,22507,preheat
22730,3059,18110,18766,8431,23234,21696,22485,preheat
22740,3228,18086,18747,8430,23226,21689,22500,preheat
22731,3204,18090,18762,8428,23217,21671,22474,preheat
22735,3209,18112,18764,8432,23212,21681,22505,preheat
22743,3209,18118,18786,8424,23233,21671,22493,preheat
22730,3201,18120,18777,8429,23228,21678,22509,preheat
22727,3207,18120,18814,8432,23230,21706,22660,preheat
22728,3201,18129,18777,8423,23213,21675,22495,preheat
22710,3200,18114,18773,8428,23194,21676,22495,preheat
22713,3207,18118,18785,8421,23253,21664,22489,preheat
22712,3201,18123,18783,8422,23214,21675,22505,preheat
22721,3201,18120,18781,8420,23234,21674,22494,preheat
22719,3222,18100,18773,8420,23229,21689,22502,preheat
22739,3203,18093,18764,8421,23220,21687,22491,preheat
22728,3205,18115,18769,8427,23214,21677,22488,preheat
22767,3201,18151,18815,8430,23231,21677,22495,preheat
22727,3224,18151,18776,8426,23228,21674,22508,preheat
22747,3063,18119,18791,8423,23225,21688,22499,preheat
22748,3070,18128,18787,8426,23237,21672,22508,preheat
22722,3206,18140,18800,8424,23193,21679,22496,preheat
22712,3201,18130,18789,8421,23182,21666,22486,preheat
22686,3207,18138,18778,8420,23215,21684,22498,preheat
22730,3208,18133,18780,8418,23224,21677,22487,preheat
22733,3231,18128,18771,8423,23245,21685,22494,preheat
22752,3209,18126,18773,8421,23251,21675,22502,preheat
22752,3206,18129,18792,8427,23222,21659,22504,preheat
22741,3207,18130,18785,8413,23237,21677,22497,preheat
22725,3209,18132,18777,8424,23214,21666,22514,preheat
22717,3216,18146,18799,8422,23237,21689,22503,preheat
22736,3211,18163,18801,8421,23237,21674,22505,preheat
22730,3233,18164,18794,8418,23229,21682,22500,preheat
22755,3218,18150,18805,8413,23258,21677,22490,preheat
22709,3201,18149,18807,8422,23247,21678,22512,preheat
22725,3205,18133,18768,8413,23245,21682,22489,preheat
22747,3071,18127,18754,8416,23232,21667,22496,preheat
22724,3070,18134,18776,8422,23239,21667,22494,preheat
22728,3220,18155,18794,8421,23260,21677,22525,preheat
22726,3202,18162,18813,8420,23222,21685,22524,preheat
22725,3201,18178,18806,8414,23229,21672,22498,preheat
22727,3071,18145,18797,8418,23208,21690,22501,preheat
22740,3069,18159,18777,8417,23251,21678,22488,preheat
22740,3203,18172,18803,8421,23236,21687,22510,preheat
22760,3220,18165,18785,8419,23272,21673,22496,preheat
22756,3055,18171,18788,8417,23244,21671,22521,preheat
22754,3210,18153,18813,8414,23228,21669,22497,preheat
22739,3219,18160,18769,8416,23232,21661,22514,preheat
22732,3209,18151,18798,8416,23227,21704,22679,preheat
22728,3201,18188,18805,8421,23240,21665,22507,preheat
22723,3235,18184,18832,8415,23224,21682,22514,preheat
22749,3214,18185,18813,8411,23266,21668,22494,preheat
22756,3071,18157,18790,8413,23224,21692,22501,preheat
22745,3209,18141,18795,8416,23239,21684,22498,preheat
22722,3067,18159,18782,8420,23232,21662,22492,preheat
22783,3226,18215,18844,8426,23269,21714,22673,preheat
22764,3209,18223,18805,8427,23267,21699,22667,preheat
22769,3211,18207,18846,8420,23234,21711,22522,preheat
22761,3212,18197,18829,8418,23247,21688,22515,preheat
22750,3071,18193,18819,8422,23225,21703,22517,preheat
22748,3207,18190,18816,8421,23261,21694,22511,preheat
22745,3203,18219,18800,8424,23282,21696,22657,preheat
22768,3067,18189,18822,8416,23272,21695,22519,preheat
22772,3212,18224,18837,8416,23266,21667,22521,preheat
22752,3207,18179,18823,8414,23263,21687,22511,preheat
22748,3218,18202,18813,8421,23231,21675,22659,preheat
22734,3071,18204,18824,8415,23244,21677,22662,preheat
22723,3208,18216,18817,8410,23248,21670,22524,preheat
22743,3208,18209,18837,8411,23256,21680,22514,preheat
22771,3210,18208,18822,8411,23253,21673,22495,preheat
22736,3222,18190,18815,8415,23245,21695,22507,preheat
22759,3203,18202,18805,8411,23261,21672,22507,preheat
22747,3204,18196,18810,8421,23288,21702,22657,preheat
22761,3061,18210,18824,8409,23249,21686,22494,preheat
22749,3069,18208,18808,8417,23249,21664,22519,preheat
22730,3209,18200,18823,8417,23228,21694,22512,preheat
22730,3216,18219,18813,8415,23262,21658,22509,preheat
22755,3209,18228,18839,8404,23244,21678,22513,preheat
22769,3219,18210,18820,8411,23252,21671,22518,preheat
22734,3218,18207,18807,8410,23256,21689,22513,preheat
22759,3202,18176,18792,8410,23253,21663,22512,preheat
22743,3204,18210,18814,8412,23258,21657,22517,preheat
22754,3201,18218,18822,8403,23264,21675,22506,preheat
22746,3211,18221,18829,8412,23244,21664,22527,preheat
22741,3215,18232,18836,8413,23229,21682,22506,preheat
22730,3071,18225,18823,8411,23227,21667,22516,preheat
22713,3227,18229,18813,8406,23233,21690,22495,preheat
22758,3201,18215,18823,8402,23264,21666,22508,preheat
22722,3207,18211,18815,8408,23269,21683,22513,preheat
22743,3204,18202,18810,8406,23244,21666,22496,preheat
22760,3200,18228,18819,8406,23241,21657,22516,preheat
22742,3231,18207,18808,8410,23259,21668,22503,preheat
22735,3225,18244,18843,8417,23256,21664,22524,preheat
22730,3210,18228,18829,8403,23215,21666,22516,preheat
22731,3071,18230,18803,8400,23297,21707,22667,preheat
22785,3207,18255,18825,8406,23263,21690,22520,preheat
22755,3215,18233,18818,8404,23282,21666,22503,preheat
22759,3209,18210,18823,8404,23264,21664,22512,preheat
22745,3200,18236,18824,8403,23249,21670,22512,preheat
22733,3066,18233,18800,8416,23237,21668,22514,preheat
22726,3208,18240,18838,8404,23211,21676,22512,preheat
22730,3217,18245,18828,8399,23270,21660,22502,preheat
22755,3225,18239,18835,8406,23247,21677,22513,preheat
22767,3206,18233,18831,8401,23252,21685,22511,preheat
22735,3200,18237,18796,8407,23265,21663,22514,preheat
22748,3065,18222,18831,8396,23249,21669,22505,preheat
22770,3222,18259,18821,8403,23260,21649,22519,preheat
22749,3204,18226,18841,8398,23253,21675,22502,preheat
22728,3201,18229,18818,8403,23234,21656,22516,preheat
22705,3203,18242,18830,8400,23229,21672,22522,preheat
22731,3202,18256,18822,8397,23258,21665,22509,preheat
22723,3071,18252,18851,8398,23236,21668,22506,preheat
22741,3070,18239,18821,8392,23266,21659,22472,preheat
22699,3208,18228,18813,8402,23224,21672,22518,preheat
22753,3223,18253,18817,8398,23287,21661,22502,preheat
22763,3211,18245,18818,8400,23278,21673,22526,preheat
22752,3227,18245,18831,8395,23256,21673,22496,preheat
22742,3216,18251,18802,8399,23241,21659,22515,preheat
22732,3206,18240,18830,8402,23228,21673,22512,preheat
22731,3063,18258,18828,8397,23249,21659,22502,preheat
22716,3203,18272,18825,8390,23218,21671,22513,preheat
22748,3065,18242,18829,8394,23270,21659,22501,preheat
22740,3208,18245,18803,8394,23261,21663,22509,preheat
22745,3069,18230,18826,8400,23268,21655,22499,preheat
22742,3208,18264,18829,8402,23284,21642,22507,preheat
22753,3201,18239,18855,8387,23254,21660,22512,preheat
22729,3071,18254,18826,8396,23237,21658,22518,preheat
22712,3207,18252,18831,8396,23239,21668,22488,preheat
22743,3209,18262,18831,8393,23250,21649,22506,preheat
22730,3064,18279,18829,8396,23281,21675,22503,preheat
22747,3200,18266,18837,8393,23264,21660,22504,preheat
22743,3071,18258,18819,8393,23245,21675,22505,preheat
22734,3207,18238,18807,8390,23247,21659,22494,preheat
22754,3059,18266,18816,8388,23255,21647,22513,preheat
22749,3203,18272,18821,8389,23263,21662,22501,preheat
22732,3063,18272,18830,8392,23253,21658,22526,preheat
22720,3217,18267,18838,8390,23200,21662,22504,preheat
22732,3200,18280,18820,8383,23263,21650,22496,preheat
22738,3213,18276,18831,8390,23256,21664,22508,preheat
22751,3200,18269,18831,8385,23284,21658,22492,preheat
22756,3071,18256,18821,8393,23273,21658,22501,preheat
22746,3070,18261,18825,8384,23254,21655,22501,preheat
22734,3203,18290,18796,8395,23251,21641,22511,preheat
22754,3229,18263,18844,8390,23254,21674,22512,preheat
22749,3068,18283,18832,8396,23261,21661,22512,preheat
22732,3066,18274,18842,8389,23236,21704,22670,preheat
22756,3200,18288,18833,8387,23264,21653,22500,preheat
22737,3067,18295,18839,8397,23272,21673,22512,preheat
22769,3069,18284,18835,8383,23280,21671,22507,preheat
22765,3070,18276,18816,8391,23266,21650,22512,preheat
22732,3208,18271,18834,8386,23259,21660,22501,preheat
22753,3203,18285,18826,8393,23257,21654,22524,preheat
22737,3210,18297,18864,8390,23253,21658,22526,preheat
22735,3201,18288,18839,8385,23266,21663,22507,preheat
22733,3209,18284,18835,8390,23239,21669,22514,preheat
22739,3067,18300,18839,8388,23292,21659,22496,preheat
22763,3071,18287,18830,8392,23289,21669,22521,preheat
22761,3200,18263,18837,8384,23258,21657,22500,preheat
22738,3203,18297,18816,8390,23264,21658,22512,preheat
22750,3213,18310,18856,8389,23267,21681,22524,preheat
22753,3209,18319,18851,8390,23282,21652,22513,preheat
22740,3219,18301,18849,8387,23249,21676,22515,preheat
22737,3202,18290,18840,8386,23258,21657,22512,preheat
22739,3230,18294,18830,8391,23285,21662,22524,preheat
22778,3205,18289,18848,8385,23284,21674,22509,preheat
22763,3057,18305,18836,8391,23277,21654,22527,preheat
22735,3200,18281,18846,8387,23266,21672,22523,preheat
22734,3200,18296,18840,8389,23250,21661,22520,preheat
22727,3214,18326,18836,8387,23261,21661,22512,preheat
22759,3065,18308,18842,8380,23280,21675,22502,preheat
22736,3200,18312,18850,8391,23273,21672,22523,preheat
22762,3070,18279,18826,8385,23278,21656,22502,preheat
22756,3210,18305,18845,8389,23266,21656,22524,preheat
22791,3071,18316,18844,8385,23283,21656,22510,preheat
22764,3202,18334,18873,8390,23282,21661,22664,preheat
22753,3222,18310,18869,8388,23259,21678,22519,preheat
22721,3208,18325,18845,8380,23278,21657,22512,preheat
22717,3203,18305,18829,8382,23281,21664,22515,preheat
22749,3203,18320,18848,8378,23308,21649,22503,preheat
22749,3067,18317,18841,8384,23287,21665,22522,preheat
22777,3068,18291,18846,8382,23279,21676,22510,preheat
22744,3204,18310,18800,8387,23284,21655,22517,preheat
22755,3071,18305,18854,8378,23267,21653,22514,preheat
22751,3203,18316,18832,8386,23271,21648,22513,preheat
22748,3202,18318,18868,8380,23264,21659,22521,preheat
22742,3206,18320,18851,8382,23241,21659,22509,preheat
22696,3226,18314,18836,8384,23235,21657,22498,preheat
22783,3203,18352,18858,8374,23287,21656,22502,preheat
22750,3065,18327,18833,8385,23278,21658,22511,preheat
22767,3202,18318,18851,8374,23289,21659,22504,preheat
22755,3214,18299,18824,8384,23277,21652,22520,preheat
22734,3060,18303,18833,8376,23274,21657,22499,preheat
22755,3209,18319,18838,8378,23283,21653,22524,preheat
22751,3209,18315,18856,8379,23279,21651,22521,preheat
22737,3205,18330,18848,8379,23256,21646,22512,preheat
22725,3200,18315,18850,8375,23246,21651,22517,preheat
22721,3066,18340,18826,8374,23268,21641,22498,preheat
22740,3203,18327,18856,8376,23271,21666,22514,preheat
22750,3071,18324,18846,8376,23283,21655,22496,preheat
22746,3207,18316,18832,8384,23273,21651,22510,preheat
22760,3222,18294,18845,8377,23278,21669,22505,preheat
22752,3069,18347,18840,8381,23278,21635,22520,preheat
22755,3208,18320,18861,8374,23279,21666,22515,preheat
22761,3204,18351,18855,8379,23265,21641,22520,preheat
22735,3206,18336,18849,8373,23244,21661,22510,preheat
22761,3227,18340,18866,8379,23282,21660,22517,preheat
22738,3208,18350,18850,8381,23284,21667,22670,preheat
22781,3207,18334,18850,8373,23313,21673,22519,preheat
22768,3071,18318,18833,8379,23292,21647,22656,preheat
22743,3215,18329,18857,8374,23289,21662,22505,preheat
22746,3201,18338,18841,8381,23266,21648,22660,preheat
22744,3209,18349,18876,8375,23269,21664,22525,preheat
22759,3217,18353,18871,8375,23284,21659,22512,preheat
22725,3210,18337,18856,8374,23281,21677,22509,preheat
22747,3201,18330,18842,8379,23287,21647,22502,preheat
22733,3203,18346,18835,8379,23280,21660,22658,preheat
22811,3201,18358,18862,8371,23292,21644,22504,preheat
22766,3058,18362,18840,8374,23273,21650,22527,preheat
22759,3231,18339,18860,8378,23272,21662,22527,preheat
22726,3064,18360,18847,8377,23267,21644,22514,preheat
22722,3058,18339,18849,8372,23274,21656,22507,preheat
22751,3209,18352,18854,8367,23317,21639,22511,preheat
22739,3228,18341,18851,8377,23301,21664,22524,preheat
22755,3209,18311,18848,8371,23274,21656,22509,preheat
22740,3200,18347,18806,8375,23288,21640,22507,preheat
22750,3204,18321,18855,8369,23272,21648,22512,preheat
22743,3208,18354,18843,8375,23277,21640,22525,preheat
22738,3071,18364,18869,8370,23256,21652,22515,preheat
22727,3205,18347,18855,8366,23271,21642,22508,preheat
22723,3200,18345,18838,8368,23265,21652,22501,preheat
22762,3215,18355,18848,8359,23271,21650,22504,preheat
22748,3222,18361,18851,8375,23291,21659,22508,preheat
22766,3071,18353,18851,8366,23294,21666,22660,preheat
22768,3207,18354,18844,8375,23274,21658,22520,preheat
22741,3203,18354,18854,8368,23280,21652,22510,preheat
22764,3207,18371,18853,8368,23298,21648,22521,preheat
22742,3200,18358,18862,8370,23248,21647,22514,preheat
22741,3210,18347,18864,8360,23281,21643,22495,preheat
22721,3202,18347,18844,8363,23244,21647,22517,preheat
22735,3201,18354,18816,8360,23303,21652,22501,preheat
22758,3208,18345,18827,8365,23305,21641,22517,preheat
22785,3218,18342,18854,8366,23282,21648,22507,preheat
22733,3209,18354,18853,8367,23261,21635,22512,preheat
22718,3208,18345,18864,8366,23242,21654,22527,preheat
22732,3201,18389,18845,8367,23277,21648,22508,preheat
22748,3067,18370,18870,8361,23300,21679,22513,preheat
22771,3218,18360,18844,8363,23287,21757,22491,preheat
22722,3065,18363,18844,8360,23250,21654,22506,preheat
22739,3211,18354,18839,8363,23290,21647,22505,preheat
22728,3210,18370,18847,8367,23284,21650,22527,preheat
22765,3215,18354,18851,8356,23297,21654,22510,preheat
22750,3224,18358,18839,8366,23280,21636,22515,preheat
22744,3067,18360,18849,8364,23294,21643,22496,preheat
22735,3229,18362,18858,8371,23269,21640,22523,preheat
22730,3068,18390,18871,8363,23270,21646,22519,preheat
22741,3225,18390,18853,8359,23263,21646,22509,preheat
22722,3067,18358,18849,8361,23256,21656,22485,preheat
22758,3200,18369,18842,8359,23283,21634,22490,preheat
22743,3207,18394,18854,8363,23285,21673,22519,preheat
22777,3207,18366,18840,8363,23308,21636,22514,preheat
22771,3204,18398,18862,8368,23319,21674,22666,preheat
22755,3215,18353,18845,8358,23278,21653,22503,preheat
22742,3200,18386,18849,8366,23291,21753,22523,preheat
22748,3071,18370,18866,8361,23259,21638,22511,preheat
22743,3201,18395,18865,8362,23289,21753,22506,preheat
22733,3069,18375,18863,8352,23276,21646,22505,preheat
22737,3068,18364,18842,8354,23270,21647,22500,preheat
22733,3206,18368,18811,8357,23300,21648,22508,preheat
22768,3071,18355,18847,8357,23296,21632,22493,preheat
22767,3070,18372,18843,8362,23280,21757,22511,preheat
22745,3205,18357,18844,8357,23273,21635,22505,preheat
22743,3231,18392,18845,8363,23244,21648,22517,preheat
22723,3201,18386,18844,8362,23283,21641,22492,preheat
22763,3209,18391,18848,8353,23312,21759,22492,preheat
22753,3201,18373,18858,8363,23271,21644,22507,preheat
22747,3071,18379,18850,8353,23285,21642,22507,preheat
22737,3066,18364,18829,8364,23283,21639,22667,preheat
22752,3219,18368,18834,8354,23288,21634,22499,preheat
22772,3208,18385,18848,8353,23309,21633,22512,preheat
22751,3208,18364,18857,8359,23277,21633,22509,preheat
22727,3207,18382,18845,8361,23263,21639,22502,preheat
22710,3213,18385,18868,8357,23267,21657,22684,preheat
22726,3211,18405,18852,8356,23291,21641,22500,preheat
22756,3208,18384,18862,8351,23269,21645,22496,preheat
22772,3216,18380,18852,8359,23293,21641,22498,preheat
22703,3071,18379,18844,8361,23272,21646,22501,preheat
22763,3214,18386,18834,8351,23299,21646,22518,preheat
22737,3202,18388,18811,8360,23305,21759,22518,preheat
22794,3215,18400,18906,8363,23324,21685,22658,preheat
22795,3206,18415,18836,8365,23302,21636,22519,preheat
22745,3209,18382,18862,8358,23291,21649,22513,preheat
22745,3200,18391,18868,8362,23290,21759,22657,preheat
22736,3060,18411,18883,8364,23287,21642,22524,preheat
22750,3201,18406,18864,8350,23304,21642,22505,preheat
22758,3217,18381,18858,8355,23260,21648,22512,preheat
22735,3207,18391,18840,8355,23307,21635,22493,preheat
22747,3071,18388,18853,8359,23289,21642,22510,preheat
22783,3214,18386,18850,8351,23310,21643,22509,preheat
22765,3068,18399,18845,8355,23293,21644,22518,preheat
22737,3219,18373,18850,8348,23271,21649,22503,preheat
22742,3200,18394,18822,8358,23290,21754,22518,preheat
22743,3204,18407,18866,8353,23258,21644,22516,preheat
22742,3223,18403,18860,8351,23296,21748,22502,preheat
22747,3204,18410,18861,8352,23293,21647,22515,preheat
22761,3221,18395,18850,8349,23294,21656,22500,preheat
22744,3219,18404,18829,8356,23315,21640,22518,preheat
22771,3233,18395,18852,8351,23323,21636,22508,preheat
22756,3220,18404,18853,8356,23284,21743,22520,preheat
22743,3225,18395,18862,8349,23296,21639,22506,preheat
22737,3208,18403,18862,8358,23265,21634,22523,preheat
22706,3207,18427,18860,8349,23292,21637,22496,preheat
22771,3056,18407,18858,8344,23294,21750,22504,preheat
22758,3209,18395,18850,8352,23285,21657,22510,preheat
22763,3209,18386,18840,8347,23293,21634,22505,preheat
22742,3200,18392,18830,8350,23294,21758,22511,preheat
22791,3207,18408,18853,8350,23294,21755,22487,preheat
22756,3213,18418,18839,8348,23309,21636,22662,preheat
22756,3206,18390,18865,8355,23272,21758,22513,preheat
22738,3200,18418,18857,8350,23286,21753,22498,preheat
22735,3071,18406,18839,8349,23283,21637,22514,preheat
22741,3201,18412,18842,8343,23308,21636,22502,preheat
22755,3208,18383,18830,8345,23311,21634,22505,preheat
22756,3200,18372,18845,8346,23285,21741,22500,preheat
22717,3209,18396,18835,8346,23273,21752,22497,preheat
22731,3226,18395,18855,8349,23234,21634,22513,preheat
22730,3200,18415,18833,8342,23301,21749,22473,preheat
22751,3071,18402,18849,8347,23297,21642,22508,preheat
22753,3208,18366,18837,8344,23274,21750,22492,preheat
22733,3068,18402,18829,8350,23265,21750,22497,preheat
22723,3201,18426,18855,8343,23274,21633,22504,preheat
22768,3059,18418,18830,8346,23299,21637,22487,preheat
22772,3230,18391,18842,8340,23303,21753,22500,preheat
22748,3202,18385,18857,8349,23283,21756,22506,preheat
22720,3068,18418,18850,8345,23267,21752,22490,preheat
22739,3206,18418,18845,8339,23285,21755,22513,preheat
22747,3067,18394,18832,8345,23307,21750,22500,preheat
22745,3208,18413,18829,8345,23289,21632,22515,preheat
22717,3208,18411,18843,8346,23250,21753,22506,preheat
22728,3220,18401,18832,8343,23312,21637,22491,preheat
22766,3203,18410,18842,8343,23300,21742,22506,preheat
22733,3200,18391,18866,8347,23270,21759,22500,preheat
22723,3060,18408,18835,8336,23276,21749,22481,preheat
22731,3208,18410,18835,8342,23299,21753,22506,preheat
22749,3071,18408,18843,8345,23290,21747,22504,preheat
22744,3208,18421,18854,8338,23280,21632,22491,preheat
22760,3201,18398,18835,8341,23266,21633,22496,preheat
22741,3203,18395,18824,8339,23286,21734,22489,preheat
22780,3201,18453,18887,8349,23313,21636,22515,preheat
22720,3208,18422,18858,8339,23274,21749,22515,preheat
22730,3208,18410,18823,8341,23307,21642,22488,preheat
22749,3203,18403,18837,8339,23291,21738,22526,preheat
22758,3071,18402,18847,8346,23295,21755,22497,preheat
22743,3209,18435,18849,8347,23270,21746,22507,preheat
22724,3066,18413,18848,8337,23241,21638,22511,preheat
22714,3231,18442,18835,8342,23287,21741,22495,preheat
22743,3224,18436,18854,8334,23292,21637,22493,preheat
22772,3206,18415,18848,8336,23285,21739,22484,preheat
22704,3216,18417,18844,8337,23261,21757,22492,preheat
22752,3071,18407,18836,8335,23318,21753,22506,preheat
22751,3215,18426,18824,8343,23326,21747,22507,preheat
22758,3228,18405,18856,8334,23310,21752,22487,preheat
22738,3201,18411,18828,8345,23279,21733,22512,preheat
22727,3211,18422,18855,8346,23296,21633,22499,preheat
22741,3207,18428,18852,8346,23287,21745,22521,preheat
22749,3065,18439,18865,8339,23276,21752,22506,preheat
22739,3201,18442,18849,8337,23286,21758,22493,preheat
22726,3210,18414,18839,8337,23249,21644,22499,preheat
22736,3221,18421,18834,8338,23298,21738,22474,preheat
22724,3071,18430,18846,8338,23284,21641,22495,preheat
22767,3208,18416,18842,8339,23306,21743,22500,preheat
22742,3208,18417,18820,8330,23280,21733,22494,preheat
22736,3208,18403,18847,8330,23271,21739,22489,preheat
22726,3205,18429,18818,8339,23305,21729,22500,preheat
22741,3206,18416,18855,8335,23285,21752,22505,preheat
22719,3209,18425,18849,8337,23274,21736,22509,preheat
22706,3211,18452,18850,8340,23285,21743,22488,preheat
22743,3231,18427,18840,8327,23291,21735,22489,preheat
22716,3201,18428,18839,8334,23283,21757,22492,preheat
22739,3218,18410,18826,8330,23289,21733,22469,preheat
22730,3220,18400,18823,8333,23279,21742,22489,preheat
22754,3202,18424,18840,8329,23297,21727,22481,preheat
22732,3208,18435,18811,8327,23277,21732,22493,preheat
22726,3215,18395,18835,8328,23264,21742,22484,preheat
22730,3221,18470,18855,8335,23300,21750,22511,preheat
22733,3213,18447,18849,8331,23319,21753,22494,preheat
22742,3212,18414,18842,8326,23279,21735,22490,preheat
22711,3214,18438,18830,8336,23312,21749,22500,preheat
22749,3204,18400,18835,8330,23303,21749,22493,preheat
22744,3212,18436,18839,8333,23306,21734,22493,preheat
22740,3213,18418,18845,8335,23284,21744,22486,preheat
22717,3202,18431,18828,8342,23298,21647,22662,preheat
22720,3212,18461,18854,8340,23296,21745,22503,preheat
22752,3068,18449,18850,8325,23300,21744,22493,preheat
22737,3208,18421,18838,8330,23288,21758,22496,preheat
22744,3220,18453,18867,8346,23357,21632,22495,preheat
22726,3206,18435,18829,8335,23321,21747,22509,preheat
22765,3210,18418,18859,8334,23325,21744,22513,preheat
22740,3209,18449,18827,8334,23303,21733,22505,preheat
22725,3216,18426,18875,8342,23292,21648,22518,preheat
22743,3071,18451,18838,8338,23315,21744,22507,preheat
22750,3071,18454,18864,8339,23296,21757,22506,preheat
22747,3209,18442,18851,8336,23307,21741,22494,preheat
22718,3203,18444,18850,8339,23264,21757,22505,preheat
22753,3209,18443,18827,8329,23317,21635,22497,preheat
22755,3219,18448,18803,8335,23320,21746,22504,preheat
