adc_mq135,adc_mq136,adc_mq137,adc_mq138,adc_mq2,adc_mq3,adc_tgs822,adc_tgs2620,status
22339,3248,17744,17435,7566,23374,20357,21679,preheat
22331,3241,17755,17418,7580,23410,20391,21681,preheat
22363,3240,17725,17402,7567,23402,20352,21665,preheat
22355,3235,17736,17413,7569,23360,20353,21665,preheat
22348,3253,17720,17422,7556,23371,20358,21673,preheat
22349,3245,17726,17415,7568,23343,20464,21692,preheat
22319,3249,17719,17423,7556,23374,20356,21671,preheat
22319,3231,17746,17425,7568,23396,20465,21665,preheat
22336,3237,17747,17418,7559,23363,20363,21678,preheat
22376,3242,17743,17425,7556,23393,20476,21665,preheat
22340,3248,17726,17414,7564,23353,20356,21696,preheat
22352,3244,17736,17394,7554,23369,20362,21674,preheat
22339,3236,17711,17377,7559,23378,20463,21661,preheat
22349,3244,17722,17413,7553,23372,20475,21661,preheat
22332,3255,17711,17400,7564,23360,20463,21668,preheat
22321,3229,17734,17431,7564,23331,20467,21705,preheat
22334,3225,17748,17406,7556,23362,20458,21660,preheat
22316,3229,17719,17384,7559,23370,20463,21652,preheat
22357,3246,17729,17407,7679,23373,20467,21657,preheat
22352,3239,17732,17390,7560,23397,20470,21664,preheat
22337,3233,17700,17406,7674,23349,20459,21674,preheat
22330,3263,17732,17409,7563,23353,20463,21678,preheat
22329,3241,17730,17404,7561,23381,20467,21666,preheat
22334,3252,17728,17395,7676,23370,20455,21646,preheat
22332,3242,17718,17401,7552,23368,20475,21670,preheat
22346,3239,17715,17413,7676,23378,20462,21668,preheat
22328,3236,17712,17379,7673,23358,20451,21678,preheat
22339,3243,17738,17409,7679,23370,20449,21672,preheat
22301,3249,17726,17392,7671,23348,20434,21640,preheat
22327,3229,17719,17404,7675,23347,20455,21654,preheat
22346,3231,17710,17400,7672,23373,20461,21650,preheat
22343,3249,17712,17376,7670,23368,20467,21676,preheat
22342,3265,17723,17413,7556,23357,20450,21661,preheat
22319,3234,17723,17390,7669,23400,20456,21659,preheat
22343,3251,17714,17382,7666,23367,20453,21645,preheat
22345,3234,17703,17398,7666,23357,20443,21643,preheat
22324,3240,17711,17397,7676,23350,20457,21677,preheat
22324,3243,17728,17413,7670,23345,20439,21632,preheat
22323,3249,17717,17395,7666,23398,20439,21641,preheat
22324,3241,17707,17371,7668,23378,20441,21645,preheat
22353,3242,17706,17401,7667,23358,20443,21653,preheat
22315,3268,17710,17382,7672,23370,20452,21677,preheat
22317,3269,17698,17386,7673,23348,20445,21759,preheat
22325,3235,17711,17385,7667,23395,20439,21646,preheat
22309,3233,17701,17380,7553,23404,20447,21646,preheat
22336,3216,17691,17398,7658,23355,20438,21758,preheat
22325,3260,17720,17394,7664,23357,20444,21668,preheat
22332,3230,17709,17388,7665,23335,20446,21755,preheat
22334,3231,17706,17390,7663,23381,20419,21632,preheat
22316,3235,17704,17354,7666,23381,20426,21758,preheat
22338,3233,17682,17391,7665,23358,20427,21757,preheat
22332,3237,17721,17390,7660,23356,20437,21658,preheat
22292,3232,17693,17370,7658,23341,20438,21753,preheat
22326,3233,17698,17387,7659,23363,20413,21753,preheat
22302,3233,17703,17343,7662,23395,20424,21639,preheat
22345,3243,17677,17385,7652,23347,20415,21640,preheat
22312,3230,17692,17366,7654,23360,20418,21647,preheat
22319,3228,17681,17370,7653,23337,20425,21632,preheat
22318,3244,17697,17380,7654,23371,20406,21740,preheat
22307,3235,17699,17347,7651,23370,20419,21749,preheat
22336,3232,17674,17369,7654,23354,20420,21754,preheat
22328,3256,17714,17379,7652,23370,20413,21636,preheat
22316,3233,17678,17361,7650,23346,20431,21757,preheat
22324,3234,17713,17386,7662,23371,20409,21633,preheat
22295,3230,17712,17361,7656,23358,20423,21756,preheat
22345,3237,17691,17381,7658,23370,20418,21756,preheat
22328,3244,17694,17355,7650,23355,20408,21647,preheat
22351,3240,17668,17367,7653,23347,20417,21757,preheat
22310,3263,17704,17373,7650,23377,20397,21633,preheat
22313,3233,17689,17360,7649,23348,20430,21756,preheat
22329,3242,17678,17366,7644,23350,20403,21754,preheat
22316,3222,17666,17346,7651,23338,20401,21639,preheat
22320,3245,17707,17369,7663,23359,20405,21754,preheat
22309,3267,17710,17364,7649,23366,20398,21737,preheat
22337,3243,17678,17353,7650,23353,20397,21750,preheat
22305,3241,17676,17369,7640,23349,20408,21757,preheat
22306,3234,17695,17369,7653,23338,20407,21756,preheat
22305,3248,17680,17347,7653,23356,20406,21750,preheat
22298,3228,17665,17338,7645,23360,20381,21741,preheat
22339,3236,17686,17370,7644,23364,20392,21754,preheat
22305,3230,17684,17366,7643,23324,20397,21635,preheat
22325,3242,17680,17349,7636,23349,20404,21738,preheat
22300,3249,17682,17337,7646,23386,20396,21755,preheat
22319,3243,17671,17340,7641,23360,20390,21741,preheat
22317,3239,17683,17374,7642,23340,20392,21735,preheat
22297,3268,17698,17363,7640,23341,20390,21748,preheat
22305,3232,17661,17340,7640,23368,20414,21744,preheat
22344,3235,17671,17323,7638,23370,20376,21742,preheat
22309,3233,17676,17341,7641,23360,20386,21754,preheat
22310,3231,17676,17376,7641,23365,20393,21736,preheat
22318,3228,17685,17370,7639,23370,20391,21642,preheat
22329,3246,17654,17331,7638,23343,20405,21746,preheat
22329,3252,17683,17342,7643,23369,20366,21734,preheat
22288,3269,17671,17353,7640,23342,20378,21744,preheat
22305,3242,17666,17353,7633,23357,20368,21698,preheat
22321,3250,17676,17350,7634,23343,20373,21730,preheat
22292,3233,17646,17327,7633,23345,20384,21733,preheat
22323,3230,17658,17345,7639,23343,20363,21725,preheat
22278,3238,17666,17360,7642,23338,20373,21749,preheat
22294,3241,17663,17337,7636,23357,20368,21715,preheat
22321,3234,17676,17355,7637,23371,20390,21749,preheat
22307,3235,17668,17333,7631,23351,20375,21720,preheat
22320,3234,17650,17329,7628,23334,20362,21736,preheat
22292,3265,17669,17337,7642,23336,20355,21736,preheat
22291,3234,17658,17321,7627,23348,20356,21706,preheat
22295,3243,17656,17320,7628,23363,20382,21728,preheat
22303,3232,17628,17327,7622,23328,20369,21721,preheat
22312,3224,17660,17321,7635,23345,20358,21729,preheat
22268,3219,17688,17339,7630,23342,20363,21730,preheat
22307,3245,17660,17336,7628,23358,20367,21715,preheat
22317,3232,17662,17318,7624,23363,20354,21723,preheat
22289,3262,17634,17324,7622,23336,20380,21729,preheat
22307,3258,17655,17324,7627,23344,20216,21708,preheat
22263,3238,17675,17313,7620,23334,20353,21719,preheat
22314,3269,17644,17321,7621,23342,20366,21701,preheat
22291,3233,17650,17310,7619,23358,20222,21724,preheat
22302,3236,17615,17319,7617,23328,20372,21712,preheat
22299,3245,17663,17315,7631,23343,20354,21722,preheat
22255,3242,17670,17312,7636,23347,20356,21711,preheat
22296,3232,17643,17330,7622,23350,20369,21703,preheat
22293,3253,17645,17299,7624,23354,20357,21719,preheat
22287,3236,17639,17324,7620,23348,20387,21703,preheat
22300,3235,17657,17317,7628,23354,20359,21713,preheat
22271,3261,17653,17295,7625,23325,20379,21702,preheat
22305,3249,17648,17316,7626,23366,20388,21698,preheat
22301,3248,17636,17307,7624,23353,20364,21713,preheat
22282,3231,17641,17307,7627,23319,20391,21716,preheat
22276,3264,17659,17331,7637,23368,20373,21694,preheat
22283,3250,17652,17292,7628,23346,20396,21720,preheat
22322,3251,17643,17338,7644,23351,20424,21718,preheat
22307,3231,17655,17330,7641,23339,20418,21727,preheat
22276,3226,17632,17327,7639,23350,20440,21716,preheat
22299,3252,17636,17315,7650,23366,20430,21701,preheat
22295,3236,17634,17295,7658,23347,20426,21707,preheat
22292,3233,17637,17313,7648,23327,20455,21701,preheat
22292,3244,17649,17318,7656,23355,20470,21700,preheat
22278,3247,17625,17308,7655,23333,20360,21717,preheat
22319,3242,17621,17294,7661,23349,20357,21706,preheat
22279,3232,17650,17309,7668,23326,20359,21711,preheat
22286,3237,17655,17316,7670,23319,20389,21701,preheat
22316,3270,17647,17314,7673,23343,20410,21706,preheat
22268,3257,17622,17297,7555,23347,20427,21717,preheat
22322,3241,17613,17312,7564,23318,20431,21700,preheat
22267,3252,17652,17328,7575,23333,20457,21722,preheat
22249,3263,17660,17315,7574,23321,20476,21704,preheat
22317,3235,17639,17304,7580,23341,20638,21727,preheat
22296,3253,17626,17285,7587,23352,20641,21727,preheat
22305,3236,17623,17314,7599,23319,20654,21713,preheat
22256,3239,17644,17344,7616,23331,20680,21726,preheat
22286,3252,17640,17305,7610,23331,20714,21732,preheat
22318,3238,17635,17313,7629,23333,20621,21729,preheat
22297,3228,17637,17315,7628,23331,20638,21740,preheat
22287,3238,17642,17332,7648,23274,20656,21740,preheat
22288,3232,17648,17339,7654,23336,20683,21740,preheat
22270,3259,17649,17292,7662,23366,20705,21741,preheat
22300,3252,17631,17327,7668,23313,20730,21736,preheat
22302,3251,17667,17333,7811,23322,20887,21752,preheat
22288,3228,17654,17321,7822,23331,20902,21753,preheat
22301,3234,17647,17349,7836,23333,20943,21634,preheat
22307,3232,17656,17317,7842,23349,20954,21635,preheat
22298,3245,17676,17356,7858,23323,20869,21644,preheat
22298,3260,17658,17365,7863,23346,20897,21636,preheat
22306,3262,17646,17328,7885,23339,20911,21651,preheat
22298,3233,17645,17351,7890,23321,20950,21683,preheat
22283,3269,17674,17353,7899,23334,20982,21650,preheat
22293,3254,17672,17367,7920,23351,21137,21663,preheat
22294,3250,17655,17356,7924,23331,21165,21681,preheat
22311,3232,17652,17358,7811,23327,21176,21689,preheat
22299,3248,17672,17385,7835,23300,21218,21711,preheat
22289,3230,17677,17364,7828,23326,21222,21668,preheat
22317,3240,17653,17351,7851,23352,21127,21690,preheat
22318,3255,17652,17386,7851,23334,21163,21702,preheat
22308,3249,17688,17390,7869,23306,21183,21719,preheat
22288,3231,17675,17395,7884,23302,21202,21726,preheat
22302,3242,17680,17361,7894,23343,21233,21729,preheat
22329,3241,17656,17367,7908,23330,21247,21739,preheat
22315,3262,17685,17434,7917,23317,21412,21757,preheat
22321,3243,17667,17398,7925,23330,21425,21732,preheat
22304,3244,17679,17401,8072,23334,21459,21900,preheat
22327,3243,17670,17388,8083,23335,21487,21894,preheat
22337,3229,17686,17404,8100,23317,21382,21893,preheat
22305,3271,17696,17422,8115,23298,21400,21916,preheat
22346,3252,17670,17416,8121,23307,21425,21904,preheat
22305,3263,17695,17426,8140,23352,21442,21943,preheat
22332,3242,17686,17433,8143,23343,21475,21938,preheat
22353,3232,17702,17444,8164,23318,21499,21938,preheat
22307,3234,17709,17447,8173,23302,21640,21952,preheat
22353,3269,17685,17440,8184,23332,21656,21948,preheat
22318,3249,17712,17445,8078,23367,21679,21992,preheat
22326,3249,17701,17454,8086,23320,21702,21979,preheat
22363,3239,17720,17478,8099,23320,21726,21994,preheat
22325,3233,17721,17454,8112,23305,21632,21892,preheat
22357,3234,17712,17473,8128,23332,21634,22004,preheat
22354,3228,17737,17485,8140,23333,21640,21899,preheat
22342,3243,17721,17506,8155,23317,21677,21889,preheat
22360,3235,17723,17500,8166,23334,21692,21900,preheat
22355,3261,17716,17484,8179,23327,21722,21936,preheat
22349,3250,17736,17518,8190,23332,21717,21936,preheat
22340,3252,17737,17502,8334,23316,21733,21949,preheat
22349,3242,17750,17531,8344,23335,21757,21943,preheat
22372,3262,17732,17524,8360,23320,21906,21960,preheat
22372,3246,17733,17522,8373,23336,21913,21964,preheat
22363,3248,17743,17534,8382,23335,21935,21979,preheat
22371,3250,17757,17557,8396,23309,21947,21991,preheat
22358,3233,17768,17562,8407,23356,21986,21992,preheat
22390,3251,17766,17574,8425,23348,21980,21997,preheat
22377,3256,17767,17553,8443,23344,21978,22007,preheat
22365,3252,17770,17585,8447,23315,22001,22146,preheat
22390,3257,17793,17610,8329,23329,21896,22160,preheat
22358,3262,17774,17584,8337,23342,21922,22171,preheat
22399,3242,17776,17600,8355,23355,21918,22178,preheat
22395,3235,17797,17601,8371,23343,21918,22182,preheat
22404,3242,17784,17631,8380,23318,21953,22199,preheat
22378,3249,17804,17656,8396,23339,21974,22227,preheat
22406,3242,17793,17634,8408,23316,21982,22206,preheat
22386,3265,17800,17636,8416,23359,21975,22225,preheat
22418,3265,17806,17621,8425,23329,21995,22236,preheat
22408,3237,17810,17673,8438,23321,22014,22252,preheat
22384,3244,17809,17670,8577,23328,22151,22256,preheat
22406,3250,17812,17664,8592,23330,22166,22259,preheat
22411,3242,17827,17650,8606,23373,22188,22160,preheat
22451,3228,17824,17689,8613,23335,22171,22153,preheat
22431,3271,17827,17704,8624,23339,22196,22175,preheat
22408,3253,17838,17719,8634,23334,22219,22172,preheat
22411,3239,17852,17711,8650,23334,22217,22180,preheat
22432,3230,17846,17713,8656,23367,22222,22205,preheat
22448,3252,17854,17732,8668,23348,22231,22201,preheat
22444,3235,17868,17771,8691,23345,22146,22244,preheat
22439,3238,17862,17749,8688,23335,22152,22239,preheat
22453,3255,17872,17763,8583,23336,22157,22227,preheat
22454,3225,17870,17764,8587,23351,22149,22239,preheat
22461,3231,17871,17772,8606,23356,22163,22259,preheat
22465,3238,17903,17826,8616,23354,22183,22408,preheat
22493,3239,17890,17798,8616,23359,22216,22416,preheat
22490,3275,17890,17782,8632,23374,22198,22426,preheat
22473,3239,17901,17817,8653,23370,22210,22431,preheat
22464,3245,17926,17841,8653,23379,22222,22427,preheat
22485,3234,17931,17852,8669,23353,22241,22454,preheat
22487,3234,17925,17846,8671,23361,22257,22470,preheat
22522,3271,17942,17851,8692,23369,22250,22477,preheat
22463,3239,17952,17863,8836,23369,22262,22483,preheat
22500,3240,17937,17870,8838,23385,22411,22482,preheat
22527,3236,17961,17903,8845,23386,22415,22501,preheat
22489,3272,17970,17897,8858,23373,22433,22499,preheat
22526,3238,17960,17906,8867,23378,22433,22497,preheat
22520,3240,17981,17910,8879,23402,22410,22515,preheat
22506,3251,17975,17934,8883,23377,22448,22414,preheat
22531,3230,17984,17944,8885,23390,22469,22521,preheat
22522,3250,17958,17926,8905,23395,22456,22421,preheat
22550,3242,17999,17971,8923,23376,22471,22434,preheat
22499,3260,18021,17979,8925,23414,22462,22424,preheat
22534,3236,18007,17968,8924,23393,22493,22446,preheat
22553,3278,17977,17977,8932,23392,22500,22436,preheat
22528,3238,18007,17976,8949,23392,22495,22465,preheat
22521,3250,18030,17996,8834,23406,22501,22460,preheat
22544,3279,18043,18025,8850,23441,22404,22490,preheat
22565,3253,18049,17983,8851,23417,22513,22491,preheat
22557,3238,18050,18050,8862,23376,22404,22489,preheat
22556,3266,18038,18027,8857,23399,22400,22489,preheat
22580,3235,18040,18026,8878,23396,22517,22488,preheat
22555,3271,18056,18064,8872,23399,22410,22523,preheat
22563,3261,18068,18049,8888,23410,22428,22488,preheat
22574,3241,18058,18067,8903,23422,22440,22516,preheat
22580,3239,18044,18082,8898,23408,22439,22525,preheat
22568,3264,18092,18103,8918,23385,22428,22520,preheat
22545,3260,18090,18086,8927,23401,22438,22670,preheat
22582,3246,18070,18080,8925,23407,22453,22656,preheat
22605,3252,18100,18100,8937,23402,22463,22678,preheat
22542,3252,18100,18127,8949,23412,22464,22694,preheat
22593,3242,18090,18125,8948,23403,22467,22680,preheat
22614,3253,18138,18141,8957,23433,22464,22718,preheat
22595,3248,18122,18156,9098,23413,22487,22694,preheat
22612,3255,18119,18164,9094,23422,22486,22693,preheat
22604,3239,18123,18160,9107,23420,22488,22722,preheat
22608,3245,18130,18168,9115,23406,22490,22723,preheat
22587,3242,18152,18194,9118,23434,22488,22714,preheat
22621,3230,18143,18163,9126,23427,22513,22724,preheat
22638,3252,18142,18201,9128,23434,22511,22730,preheat
22623,3243,18161,18207,9145,23414,22527,22758,preheat
22599,3248,18176,18219,9145,23391,22514,22744,preheat
22610,3242,18164,18211,9152,23433,22661,22756,preheat
22630,3252,18178,18196,9154,23435,22508,22759,preheat
22646,3250,18170,18266,9173,23403,22527,22766,preheat
22621,3259,18177,18254,9167,23434,22682,22768,preheat
22650,3250,18187,18248,9175,23431,22659,22657,preheat
22642,3240,18193,18277,9175,23427,22676,22656,preheat
22639,3239,18202,18285,9180,23446,22667,22770,preheat
22648,3252,18215,18289,9192,23424,22693,22664,preheat
22656,3266,18197,18313,9191,23445,22696,22685,preheat
22660,3250,18221,18311,9203,23406,22696,22668,preheat
22635,3241,18227,18316,9210,23430,22702,22680,preheat
22663,3286,18221,18312,9208,23442,22684,22783,preheat
22661,3252,18234,18324,9095,23405,22692,22680,preheat
22616,3237,18263,18348,9089,23407,22718,22713,preheat
22673,3241,18233,18321,9094,23443,22715,22677,preheat
22678,3273,18255,18351,9110,23436,22691,22715,preheat
22643,3266,18275,18359,9115,23437,22713,22711,preheat
22685,3237,18262,18374,9111,23442,22720,22706,preheat
22686,3250,18281,18365,9120,23465,22731,22732,preheat
22698,3278,18290,18384,9120,23435,22742,22721,preheat
22692,3265,18287,18410,9128,23438,22723,22713,preheat
22670,3249,18295,18384,9137,23451,22741,22723,preheat
22704,3263,18258,18404,9136,23435,22746,22714,preheat
22686,3240,18315,18423,9142,23442,22758,22748,preheat
22682,3241,18299,18421,9151,23437,22757,22729,preheat
22711,3252,18287,18438,9155,23449,22743,22743,preheat
22694,3251,18328,18429,9156,23444,22741,22743,preheat
22682,3242,18325,18471,9163,23398,22759,22748,preheat
22722,3235,18344,18468,9152,23462,22774,22741,preheat
22729,3242,18305,18437,9165,23461,22752,22762,preheat
22705,3241,18314,18488,9175,23445,22758,22777,preheat
22665,3248,18358,18479,9174,23459,22746,22747,preheat
22692,3251,18353,18496,9178,23471,22775,22765,preheat
22735,3249,18347,18507,9178,23436,22783,22755,preheat
22719,3255,18358,18489,9186,23451,22769,22772,preheat
22698,3237,18371,18524,9200,23443,22774,22920,preheat
22704,3241,18375,18518,9199,23469,22664,22780,preheat
22732,3242,18386,18531,9201,23474,22776,22916,preheat
22709,3250,18398,18554,9206,23424,22668,22782,preheat
22742,3255,18366,18531,9200,23481,22662,22778,preheat
22745,3252,18389,18557,9215,23460,22768,22924,preheat
22709,3245,18397,18552,9346,23462,22672,22923,preheat
22726,3250,18411,18557,9211,23467,22669,22912,preheat
22722,3252,18406,18569,9356,23490,22689,22943,preheat
22767,3286,18401,18562,9351,23467,22678,22926,preheat
22722,3249,18422,18611,9361,23447,22670,22928,preheat
22707,3251,18444,18580,9355,23464,22677,22935,preheat
22755,3237,18396,18588,9363,23477,22684,22922,preheat
22762,3258,18440,18596,9363,23480,22683,22951,preheat
22736,3269,18435,18600,9362,23442,22678,22947,preheat
22759,3251,18447,18641,9375,23488,22703,22968,preheat
22769,3268,18461,18617,9370,23490,22679,22956,preheat
22757,3241,18447,18638,9373,23473,22694,22946,preheat
22754,3267,18471,18653,9365,23463,22693,22941,preheat
22785,3239,18458,18637,9381,23491,22696,22950,preheat
22765,3243,18447,18666,9379,23474,22697,22965,preheat
22751,3260,18499,18662,9380,23477,22702,22955,preheat
22768,3280,18476,18678,9394,23479,22714,22959,preheat
22787,3251,18475,18676,9386,23484,22707,22968,preheat
22771,3250,18492,18679,9394,23472,22707,22969,preheat
22757,3258,18503,18705,9395,23480,22700,22977,preheat
22772,3259,18510,18681,9393,23506,22731,22983,preheat
22821,3262,18521,18704,9406,23504,22709,22991,preheat
22792,3253,18534,18741,9404,23471,22709,22990,preheat
22795,3236,18505,18727,9393,23491,22710,22977,preheat
22790,3256,18516,18720,9404,23490,22706,23002,preheat
22769,3256,18537,18731,9404,23491,22726,22989,preheat
22789,3255,18531,18743,9406,23495,22707,22969,preheat
22770,3250,18552,18747,9413,23480,22740,22995,preheat
22822,3277,18533,18751,9405,23499,22723,22999,preheat
22804,3253,18545,18754,9416,23482,22722,23014,preheat
22771,3254,18569,18758,9414,23522,22735,22987,preheat
22804,3251,18556,18759,9421,23514,22730,22985,preheat
22805,3250,18560,18782,9415,23484,22729,23015,preheat
22817,3259,18567,18793,9417,23496,22746,23024,preheat
22829,3252,18565,18798,9420,23497,22733,23007,preheat
22815,3259,18575,18774,9421,23527,22737,23007,preheat
22797,3253,18580,18785,9427,23496,22722,22998,preheat
22811,3266,18610,18827,9423,23457,22734,23002,preheat
22812,3269,18597,18811,9421,23508,22753,23013,preheat
22830,3271,18565,18811,9425,23492,22737,23002,preheat
22817,3259,18611,18808,9428,23501,22747,23027,preheat
22802,3250,18615,18819,9436,23491,22738,23025,preheat
22816,3270,18602,18838,9427,23506,22750,23014,preheat
22843,3260,18616,18844,9426,23517,22742,23027,preheat
22832,3251,18606,18861,9437,23479,22750,23029,preheat
22822,3251,18632,18855,9428,23512,22744,23009,preheat
22815,3259,18631,18848,9437,23526,22750,22913,preheat
22842,3269,18646,18867,9430,23507,22757,22912,preheat
22830,3263,18655,18879,9431,23501,22755,23030,preheat
22827,3249,18639,18890,9438,23507,22765,23028,preheat
22837,3245,18616,18868,9437,23516,22758,22915,preheat
22863,3265,18668,18871,9442,23492,22736,23037,preheat
22812,3267,18667,18909,9439,23493,22749,22923,preheat
22850,3259,18667,18887,9434,23537,22765,23022,preheat
22862,3251,18646,18898,9449,23529,22757,23035,preheat
22856,3251,18661,18924,9438,23517,22760,23039,preheat
22849,3263,18669,18915,9440,23500,22755,23036,preheat
22829,3284,18680,18934,9439,23485,22751,22927,preheat
22855,3251,18686,18913,9442,23524,22778,22916,preheat
22860,3260,18687,18913,9448,23513,22757,22922,preheat
22866,3259,18706,18952,9446,23505,22769,22926,preheat
22860,3245,18693,18952,9442,23541,22778,22925,preheat
22860,3248,18678,18932,9446,23511,22746,22926,preheat
22844,3254,18706,18972,9445,23487,22776,22920,preheat
22853,3249,18708,18967,9444,23542,22743,23035,preheat
22836,3259,18708,18950,9445,23505,22766,22920,preheat
22876,3261,18697,18976,9438,23522,22774,22928,preheat
22869,3251,18725,18970,9455,23528,22773,22942,preheat
22837,3254,18720,18977,9450,23522,22778,22926,preheat
22871,3254,18725,18983,9451,23542,22776,22917,preheat
22854,3263,18722,18977,9447,23516,22753,22931,preheat
22871,3255,18748,19001,9447,23513,22917,22940,preheat
22878,3279,18753,19012,9445,23534,22778,22932,preheat
22883,3254,18711,18993,9452,23536,22914,22940,preheat
22885,3252,18723,19014,9451,23534,22765,22924,preheat
22857,3261,18774,19007,9454,23517,22764,22942,preheat
22844,3263,18756,19022,9442,23516,22914,22933,preheat
22881,3252,18768,19013,9452,23545,22921,22945,preheat
22888,3286,18724,19016,9450,23522,22778,22938,preheat
22894,3288,18770,19020,9457,23522,22775,22939,preheat
22847,3250,18788,19031,9451,23522,22765,22932,preheat
22877,3252,18778,19042,9450,23532,22922,22952,preheat
22881,3270,18782,19043,9453,23546,22925,22958,preheat
22897,3279,18764,19046,9456,23550,22924,22964,preheat
22897,3280,18793,19065,9463,23534,22914,22969,preheat
22885,3248,18800,19070,9449,23536,22777,22950,preheat
22889,3281,18801,19065,9449,23541,22936,22966,preheat
22915,3254,18789,19064,9454,23521,22781,22948,preheat
22901,3253,18806,19068,9452,23530,22783,22964,preheat
22897,3249,18814,19061,9456,23519,22773,22955,preheat
22896,3249,18809,19075,9442,23519,22780,22946,preheat
22895,3253,18810,19090,9447,23550,22927,22962,preheat
22909,3261,18787,19087,9451,23525,22912,22949,preheat
22902,3258,18825,19079,9452,23530,22771,22965,preheat
22879,3269,18809,19098,9456,23535,22781,22959,preheat
22900,3249,18830,19099,9447,23529,22772,22945,preheat
22907,3271,18824,19114,9443,23534,22937,22960,preheat
22894,3242,18820,19097,9442,23533,22920,22960,preheat
22909,3258,18826,19074,9447,23537,22780,22964,preheat
22907,3253,18825,19100,9453,23558,22781,22948,preheat
22918,3238,18869,19140,9453,23520,22918,22968,preheat
22903,3247,18849,19125,9439,23523,22919,22959,preheat
22917,3251,18852,19122,9441,23519,22916,22969,preheat
22903,3262,18857,19119,9446,23554,22919,22964,preheat
22920,3244,18852,19133,9447,23543,22779,22957,preheat
22927,3261,18874,19133,9451,23541,22914,22973,preheat
22919,3237,18858,19149,9445,23519,22933,22984,preheat
22925,3241,18874,19161,9444,23550,22915,22966,preheat
22910,3249,18894,19167,9443,23542,22920,22981,preheat
22927,3253,18878,19157,9445,23536,22932,22978,preheat
22940,3278,18904,19183,9447,23548,22916,22973,preheat
22924,3250,18888,19147,9445,23544,22937,22975,preheat
22941,3250,18916,19183,9452,23565,22929,23000,preheat
22949,3245,18926,19198,9450,23520,22947,22994,preheat
22933,3252,18919,19190,9440,23568,22781,22974,preheat
22926,3262,18911,19174,9442,23529,22932,22965,preheat
22953,3251,18922,19211,9441,23540,22934,22977,preheat
22922,3272,18932,19201,9442,23554,22926,23003,preheat
22908,3252,18916,19190,9437,23564,22933,22965,preheat
22946,3278,18929,19219,9433,23569,22921,22961,preheat
22940,3286,18936,19219,9435,23555,22912,22996,preheat
22931,3241,18945,19220,9429,23526,22936,22978,preheat
22968,3261,18958,19233,9431,23566,22936,22977,preheat
22936,3261,18965,19227,9436,23569,22957,23015,preheat
22955,3255,18952,19242,9424,23571,22926,22979,preheat
22948,3259,18974,19246,9428,23571,22949,23010,preheat
22977,3244,18937,19239,9425,23571,22940,22991,preheat
22962,3277,18976,19257,9424,23570,22914,22996,preheat
22938,3251,18989,19264,9416,23572,22934,23002,preheat
22979,3286,18968,19255,9420,23577,22948,22998,preheat
22971,3250,19001,19281,9423,23579,22922,23011,preheat
22942,3256,18990,19277,9417,23565,22936,22992,preheat
22958,3265,19012,19290,9414,23567,22946,23013,preheat
22973,3250,18991,19290,9415,23592,22952,22997,preheat
22984,3248,18988,19275,9417,23583,22921,23016,preheat
22950,3253,19019,19285,9408,23592,22944,22991,preheat
22971,3278,19015,19282,9411,23568,22929,22989,preheat
22959,3269,19027,19304,9409,23573,22943,23009,preheat
22974,3286,18989,19276,9403,23572,22933,22993,preheat
22967,3280,19010,19273,9411,23577,22921,23018,preheat
22960,3252,19020,19291,9402,23580,22932,22987,preheat
22964,3265,19021,19267,9408,23575,22927,23005,preheat
22969,3259,19040,19313,9404,23566,22938,23007,preheat
22968,3239,19007,19294,9397,23579,22941,22986,preheat
22968,3259,19010,19289,9405,23577,22923,23007,preheat
22978,3248,19033,19314,9401,23584,22939,22998,preheat
22976,3260,19036,19298,9407,23590,22928,23006,preheat
22962,3277,19043,19315,9395,23544,22925,22989,preheat
22977,3250,19029,19312,9392,23584,22945,22989,preheat
22959,3252,19024,19293,9397,23592,22934,23012,preheat
22975,3252,19026,19312,9393,23558,22926,22988,preheat
22984,3269,19039,19320,9399,23573,22915,22998,preheat
22950,3263,19072,19314,9392,23561,22922,22996,preheat
22983,3258,19049,19328,9384,23564,22941,22973,preheat
22978,3262,19043,19302,9379,23601,22920,23001,preheat
22960,3251,19035,19326,9379,23561,22938,22993,preheat
22973,3271,19060,19331,9392,23580,22924,23007,preheat
22964,3249,19077,19331,9391,23586,22938,23012,preheat
22972,3252,19060,19339,9382,23597,22955,22994,preheat
23005,3266,19055,19335,9383,23608,22926,22999,preheat
22982,3269,19056,19339,9375,23558,22932,23003,preheat
22997,3260,19066,19351,9383,23573,22924,23005,preheat
22945,3261,19089,19341,9373,23571,22912,22999,preheat
22981,3244,19064,19338,9370,23586,22939,22984,preheat
22999,3269,19062,19345,9370,23589,22920,23009,preheat
22979,3262,19046,19355,9372,23582,22930,23015,preheat
23009,3243,19109,19357,9367,23607,22933,22987,preheat
22993,3260,19090,19360,9367,23573,22932,22995,preheat
22996,3277,19081,19354,9362,23582,22938,23003,preheat
23000,3258,19063,19329,9364,23580,22914,23002,preheat
23002,3278,19089,19360,9350,23587,22920,22996,preheat
23017,3258,19094,19358,9351,23600,22936,23010,preheat
22985,3235,19094,19392,9348,23595,22923,23006,preheat
22967,3242,19115,19390,9351,23581,22925,23006,preheat
22997,3267,19103,19369,9350,23622,22939,23006,preheat
23020,3236,19110,19395,9213,23601,22926,23002,preheat
