adc_mq135,adc_mq136,adc_mq137,adc_mq138,adc_mq2,adc_mq3,adc_tgs822,adc_tgs2620,status
23553,3221,19007,19105,9979,24079,22955,23449,preheat
23548,3203,18980,19104,10112,24085,22958,23449,preheat
23552,3221,18980,19103,9979,24085,22962,23452,preheat
23552,3209,18989,19108,9976,24093,22951,23454,preheat
23554,3218,18992,19091,9977,24098,22949,23456,preheat
23551,3227,18989,19113,9980,24095,22962,23450,preheat
23545,3238,18987,19093,9974,24077,22956,23448,preheat
23547,3204,18989,19111,9974,24080,22951,23456,preheat
23550,3210,18995,19097,9978,24079,22955,23456,preheat
23565,3231,18986,19100,9977,24082,22963,23451,preheat
23558,3206,18984,19097,9975,24081,22955,23443,preheat
23564,3219,18980,19114,9975,24074,22947,23453,preheat
23544,3220,19007,19088,9975,24093,22956,23453,preheat
23559,3219,18985,19101,9976,24085,22960,23454,preheat
23549,3217,18997,19109,9972,24109,22964,23450,preheat
23576,3234,18989,19102,9982,24081,22950,23460,preheat
23547,3211,18995,19114,9970,24064,22966,23458,preheat
23565,3213,18983,19096,9976,24116,22950,23447,preheat
23577,3205,19035,19096,9976,24088,22951,23453,preheat
23578,3211,18993,19106,9982,24088,22957,23457,preheat
23547,3217,18998,19107,9973,24083,22961,23463,preheat
23571,3236,19008,19093,9973,24102,22954,23448,preheat
23583,3213,18995,19088,9971,24094,22957,23462,preheat
23578,3227,18981,19118,9979,24100,22946,23450,preheat
23552,3222,19009,19103,9968,24095,22962,23453,preheat
23575,3220,19010,19087,9980,24107,22954,23456,preheat
23550,3215,19013,19093,9971,24080,22973,23449,preheat
23597,3218,18975,19086,9974,24097,22938,23431,preheat
23549,3212,18988,19094,9975,24083,22950,23444,preheat
23546,3229,18999,19087,9980,24101,22946,23456,preheat
23554,3247,18998,19089,9974,24084,22968,23449,preheat
23557,3216,18990,19085,9975,24090,22948,23435,preheat
23553,3221,18985,19083,9975,24084,22950,23450,preheat
23544,3210,18989,19088,9977,24054,22954,23446,preheat
23562,3217,18979,19085,9969,24082,22968,23443,preheat
23549,3211,18999,19089,9976,24079,22949,23452,preheat
23543,3213,18978,19103,9974,24068,22962,23452,preheat
23582,3219,18983,19092,9972,24090,22957,23447,preheat
23566,3208,18992,19104,9976,24072,22952,23440,preheat
23553,3217,18988,19094,9972,24098,22962,23451,preheat
23559,3211,18969,19097,9975,24090,22959,23453,preheat
23551,3214,18997,19097,9970,24097,22957,23451,preheat
23578,3220,19003,19093,9974,24090,22952,23451,preheat
23560,3230,19004,19096,9973,24078,22968,23454,preheat
23567,3228,18990,19085,9966,24097,22951,23436,preheat
23557,3211,18985,19100,9976,24074,22947,23450,preheat
23536,3212,19009,19082,9976,24099,22966,23451,preheat
23560,3211,18969,19082,9966,24066,22965,23457,preheat
23538,3223,18989,19088,9965,24117,22953,23427,preheat
23548,3233,18968,19088,9977,24076,22946,23462,preheat
23548,3209,18996,19104,9966,24065,22960,23452,preheat
23546,3213,18977,19101,9968,24118,22955,23454,preheat
23571,3214,18971,19073,9970,24101,22955,23456,preheat
23554,3211,18994,19104,9972,24093,22958,23455,preheat
23561,3207,18986,19098,9964,24092,22961,23455,preheat
23572,3212,19011,19109,9967,24117,22946,23451,preheat
23564,3226,18983,19080,9970,24111,22955,23458,preheat
23563,3209,18972,19095,9974,24090,22946,23449,preheat
23577,3218,18988,19094,9964,24112,22962,23459,preheat
23549,3070,18991,19091,9972,24088,22942,23461,preheat
23540,3230,18967,19096,9970,24082,22957,23445,preheat
23557,3219,18963,19090,9968,24116,22948,23439,preheat
23542,3065,18978,19105,9964,24077,22946,23448,preheat
23563,3207,18996,19098,9966,24117,22958,23457,preheat
23541,3218,18994,19105,9971,24108,22949,23447,preheat
23576,3236,18988,19093,9965,24093,22955,23436,preheat
23552,3203,19020,19093,9971,24108,22935,23440,preheat
23553,3215,18985,19085,9962,24107,22951,23454,preheat
23564,3211,19000,19087,9971,24095,22956,23435,preheat
23544,3218,18989,19083,9966,24101,22950,23442,preheat
23546,3217,18998,19078,9977,24079,22939,23447,preheat
23545,3229,18983,19083,9967,24069,22963,23453,preheat
23548,3200,18979,19074,9963,24071,22950,23432,preheat
23546,3230,18980,19089,9962,24076,22947,23431,preheat
23564,3217,18995,19072,9970,24072,22945,23443,preheat
23527,3069,18985,19087,9962,24058,22956,23450,preheat
23548,3209,18978,19086,9964,24076,22956,23441,preheat
23555,3222,18970,19082,9958,24086,22945,23430,preheat
23549,3212,18981,19088,9973,24081,22950,23453,preheat
23537,3220,18989,19093,9965,24075,22958,23455,preheat
23569,3219,18970,19068,9964,24080,22946,23434,preheat
23563,3213,18974,19068,9967,24077,22953,23445,preheat
23537,3218,18988,19082,9968,24079,22957,23446,preheat
23574,3248,18963,19089,9962,24084,22953,23441,preheat
23553,3213,19005,19080,9967,24077,22949,23450,preheat
23555,3210,18969,19091,9965,24073,22966,23442,preheat
23575,3210,18968,19094,9963,24085,22948,23435,preheat
23565,3208,18986,19084,9967,24073,22937,23444,preheat
23532,3229,18994,19087,9961,24081,22961,23448,preheat
23555,3235,18963,19082,9960,24082,22956,23441,preheat
23562,3209,18988,19095,9960,24091,22946,23434,preheat
23548,3207,18975,19085,9966,24083,22939,23442,preheat
23550,3202,18979,19085,9960,24073,22949,23453,preheat
23540,3219,18988,19091,9959,24076,22961,23445,preheat
23571,3208,18981,19090,9965,24105,22950,23446,preheat
23541,3207,18998,19078,9968,24083,22961,23452,preheat
23564,3205,18971,19098,9960,24106,22951,23450,preheat
23554,3222,18981,19096,9958,24090,22947,23437,preheat
23540,3214,18985,19071,9962,24111,22960,23452,preheat
23559,3217,18978,19093,9964,24076,22947,23445,preheat
23550,3065,18980,19090,9956,24082,22941,23438,preheat
23552,3209,18989,19071,9962,24095,22931,23442,preheat
23551,3211,18995,19095,9963,24080,22954,23444,preheat
23570,3208,18988,19076,9959,24108,22941,23430,preheat
23565,3212,18972,19076,9967,24082,22937,23453,preheat
23518,3218,18991,19076,9962,24067,22952,23448,preheat
23578,3238,18972,19080,9955,24079,22949,23436,preheat
23535,3207,18982,19073,9966,24086,22938,23439,preheat
23538,3229,18967,19093,9965,24087,22957,23451,preheat
23547,3222,18964,19070,9955,24104,22950,23437,preheat
23551,3219,18977,19093,9962,24067,22943,23446,preheat
23549,3214,18972,19076,9961,24096,22955,23445,preheat
23559,3221,18955,19086,9961,24096,22938,23446,preheat
23537,3207,18976,19088,9955,24089,22933,23436,preheat
23555,3219,18989,19087,9959,24090,22939,23455,preheat
23566,3213,18976,19074,9956,24080,22951,23443,preheat
23563,3236,18978,19088,9955,24091,22934,23433,preheat
23549,3228,18975,19065,9955,24094,22931,23448,preheat
23539,3235,18995,19090,9958,24087,22934,23444,preheat
23549,3219,18968,19069,9954,24096,22951,23446,preheat
23551,3216,18983,19068,9960,24098,22942,23454,preheat
23549,3241,18966,19089,9961,24071,22942,23445,preheat
23552,3212,18970,19075,9956,24110,22947,23440,preheat
23549,3206,18966,19073,9960,24091,22942,23464,preheat
23536,3207,18966,19091,9953,24079,22959,23441,preheat
23580,3206,18964,19075,9956,24091,22941,23445,preheat
23549,3220,18992,19065,9954,24077,22942,23451,preheat
23534,3222,18972,19110,9954,24097,22941,23452,preheat
23565,3208,18975,19086,9952,24088,22946,23440,preheat
23565,3210,18971,19075,9962,24091,22940,23443,preheat
23543,3247,18991,19081,9952,24093,22959,23442,preheat
23563,3235,18968,19071,9958,24098,22932,23436,preheat
23572,3237,19000,19083,9960,24065,22944,23449,preheat
23537,3230,18973,19084,9957,24083,22956,23436,preheat
23562,3228,18946,19077,9953,24094,22949,23435,preheat
23542,3222,18975,19086,9961,24077,22935,23440,preheat
23531,3211,18982,19081,9959,24082,22949,23454,preheat
23550,3233,18971,19071,9948,24101,22954,23435,preheat
23557,3216,18973,19080,9952,24110,22938,23428,preheat
23558,3209,18974,19083,9955,24094,22942,23439,preheat
23554,3068,18975,19082,9956,24092,22945,23451,preheat
23567,3209,18996,19077,9947,24079,22948,23447,preheat
23544,3220,18972,19050,9954,24102,22943,23444,preheat
23550,3208,18959,19074,9956,24071,22943,23448,preheat
23522,3216,18971,19068,9954,24091,22943,23435,preheat
23565,3217,18982,19063,9957,24076,22937,23459,preheat
23528,3205,18983,19084,9948,24069,22953,23444,preheat
23592,3214,18947,19086,9954,24094,22933,23440,preheat
23545,3210,18969,19077,9955,24086,22940,23441,preheat
23540,3219,18980,19082,9949,24072,22936,23455,preheat
23559,3225,18971,19083,9942,24096,22946,23441,preheat
23543,3210,18968,19074,9952,24092,22930,23443,preheat
23541,3213,18967,19070,9956,24097,22948,23448,preheat
23553,3228,18983,19074,9950,24095,22937,23448,preheat
23548,3232,18978,19079,9944,24086,22938,23442,preheat
23526,3222,18968,19063,9951,24104,22940,23444,preheat
23557,3213,18940,19082,9954,24072,22942,23443,preheat
23530,3212,18961,19086,9945,24116,22936,23437,preheat
23583,3212,18963,19067,9955,24079,22931,23462,preheat
23552,3215,18980,19100,9945,24086,22952,23437,preheat
23556,3217,18972,19073,9954,24097,22940,23439,preheat
23553,3212,18973,19056,9954,24099,22936,23454,preheat
23544,3221,18985,19082,9953,24084,22938,23441,preheat
23554,3221,18979,19074,9946,24088,22945,23439,preheat
23563,3224,18982,19057,9956,24077,22935,23438,preheat
23541,3221,18963,19074,9949,24064,22957,23442,preheat
23562,3236,18967,19073,9949,24077,22934,23442,preheat
23550,3232,18970,19066,9952,24064,22938,23442,preheat
23537,3205,18971,19061,9951,24084,22950,23443,preheat
23568,3068,18953,19074,9951,24088,22947,23435,preheat
23539,3211,18972,19072,9945,24075,22927,23430,preheat
23535,3208,18964,19066,9950,24082,22939,23448,preheat
23564,3220,18958,19077,9949,24083,22948,23442,preheat
23575,3201,18972,19066,9943,24132,22940,23434,preheat
23544,3227,18956,19068,9954,24084,22925,23449,preheat
23532,3213,18984,19086,9947,24067,22937,23442,preheat
23545,3214,18966,19063,9947,24086,22949,23443,preheat
23537,3236,18956,19043,9949,24089,22939,23442,preheat
23533,3219,18950,19080,9950,24060,22944,23449,preheat
23560,3219,18956,19067,9942,24086,22937,23433,preheat
23549,3212,18961,19073,9952,24081,22935,23454,preheat
23550,3068,18959,19076,9945,24084,22954,23437,preheat
23584,3248,18946,19089,9944,24108,22920,23429,preheat
23545,3235,18971,19073,9947,24105,22926,23443,preheat
23529,3218,18966,19071,9949,24083,22939,23448,preheat
23554,3221,18961,19073,9941,24105,22943,23440,preheat
23535,3203,18986,19066,9944,24098,22925,23434,preheat
23554,3209,18965,19068,9951,24071,22930,23446,preheat
23533,3217,18965,19076,9947,24075,22937,23446,preheat
23551,3208,18960,19068,9943,24092,22937,23441,preheat
23548,3244,18954,19044,9945,24085,22929,23445,preheat
23551,3233,18949,19084,9948,24087,22932,23448,preheat
23548,3215,18970,19066,9944,24101,22933,23435,preheat
23572,3206,18945,19062,9947,24077,22926,23453,preheat
23533,3225,18966,19073,9947,24074,22941,23433,preheat
23546,3213,18948,19074,9945,24106,22931,23430,preheat
23530,3219,18959,19057,9948,24081,22930,23440,preheat
23538,3214,18954,19072,9947,24059,22930,23442,preheat
23541,3206,18970,19055,9935,24115,22942,23434,preheat
23564,3228,18949,19064,9949,24095,22931,23453,preheat
23530,3216,18973,19067,9947,24083,22939,23442,preheat
23585,3248,18949,19070,9948,24097,22931,23438,preheat
23542,3221,18960,19065,9942,24081,22929,23453,preheat
23531,3234,18954,19068,9945,24073,22942,23435,preheat
23554,3231,18958,19066,9943,24104,22931,23427,preheat
23563,3233,18973,19076,9951,24076,22925,23446,preheat
23528,3217,18967,19080,9939,24083,22942,23447,preheat
23587,3233,18940,19054,9936,24090,22933,23430,preheat
23554,3234,19002,19072,9941,24084,22932,23438,preheat
23538,3234,18959,19074,9950,24127,22938,23444,preheat
23580,3212,18965,19092,9940,24096,22943,23439,preheat
23569,3215,18969,19076,9946,24086,22925,23433,preheat
23539,3219,18959,19053,9944,24106,22943,23444,preheat
23574,3212,18954,19062,9946,24083,22924,23435,preheat
23546,3210,18970,19081,9940,24089,22930,23430,preheat
23540,3227,18958,19051,9948,24104,22923,23439,preheat
23538,3207,18952,19080,9944,24075,22952,23432,preheat
23542,3200,18963,19052,9942,24094,22929,23428,preheat
23549,3211,18957,19051,9946,24065,22928,23439,preheat
23549,3211,18954,19086,9942,24057,22927,23439,preheat
23562,3221,18963,19052,9937,24079,22940,23433,preheat
23547,3218,18950,19039,9944,24099,22939,23437,preheat
23555,3217,18949,19074,9948,24066,22937,23435,preheat
23551,3222,18956,19079,9941,24090,22938,23436,preheat
23547,3069,18959,19055,9947,24083,22929,23444,preheat
23541,3213,18959,19069,9941,24068,22945,23435,preheat
23549,3215,18946,19061,9948,24101,22929,23425,preheat
23547,3213,18963,19068,9943,24082,22932,23441,preheat
23528,3221,18974,19065,9940,24084,22943,23447,preheat
23576,3210,18965,19067,9937,24104,22942,23441,preheat
23552,3068,18957,19068,9943,24107,22927,23430,preheat
23552,3210,18955,19074,9947,24096,22937,23445,preheat
23546,3223,18951,19070,9942,24101,22935,23441,preheat
23539,3222,18959,19071,9939,24090,22928,23438,preheat
23549,3221,18959,19040,9946,24083,22933,23439,preheat
23549,3215,18949,19068,9942,24063,22932,23442,preheat
23538,3218,18967,19060,9940,24088,22925,23429,preheat
23530,3066,18940,19059,9940,24077,22925,23454,preheat
23540,3222,18957,19071,9942,24067,22937,23431,preheat
23565,3213,18943,19077,9935,24080,22933,23437,preheat
23536,3219,18944,19056,9944,24088,22927,23433,preheat
23534,3200,18951,19077,9939,24064,22931,23446,preheat
23540,3217,18957,19063,9931,24103,22941,23443,preheat
23558,3215,18963,19058,9940,24104,22928,23448,preheat
23549,3225,18947,19080,9935,24077,22938,23434,preheat
23568,3221,18948,19071,9934,24117,22930,23442,preheat
23553,3219,18960,19067,9936,24096,22927,23452,preheat
23536,3208,18959,19068,9938,24109,22935,23433,preheat
23543,3237,18943,19051,9933,24102,22929,23438,preheat
23543,3221,18958,19049,9941,24088,22920,23449,preheat
23541,3226,18962,19058,9933,24077,22936,23445,preheat
23539,3211,18962,19049,9935,24092,22938,23433,preheat
23540,3237,18947,19057,9939,24082,22930,23449,preheat
23543,3219,18963,19060,9933,24098,22937,23434,preheat
23573,3067,18944,19073,9941,24095,22933,23440,preheat
23551,3235,18958,19064,9938,24108,22933,23460,preheat
23540,3213,18947,19077,9937,24100,22937,23443,preheat
23581,3210,18951,19062,9933,24126,22933,23437,preheat
23564,3232,18963,19061,9943,24097,22918,23450,preheat
23545,3219,18954,19063,9931,24073,22942,23448,preheat
23576,3223,18956,19061,9934,24113,22932,23432,preheat
23560,3212,18950,19048,9936,24094,22934,23450,preheat
23559,3211,18964,19049,9938,24105,22932,23441,preheat
23554,3213,18957,19063,9931,24102,22931,23433,preheat
23553,3219,18966,19052,9942,24079,22921,23442,preheat
23540,3229,18953,19052,9934,24080,22944,23434,preheat
23547,3222,18940,19050,9937,24083,22926,23436,preheat
23527,3067,18949,19054,9932,24078,22926,23428,preheat
23539,3214,18953,19034,9938,24082,22925,23436,preheat
23541,3212,18940,19076,9938,24065,22945,23433,preheat
23570,3204,18948,19065,9935,24114,22931,23431,preheat
23541,3220,18945,19054,9942,24087,22922,23440,preheat
23525,3209,18965,19074,9933,24067,22939,23441,preheat
23554,3208,18948,19057,9930,24101,22934,23291,preheat
23563,3243,18949,19071,9933,24093,22927,23438,preheat
23523,3227,18956,19052,9939,24106,22935,23431,preheat
23534,3223,18952,19065,9932,24081,22935,23445,preheat
23530,3228,18964,19044,9933,24082,22926,23295,preheat
23534,3221,18940,19053,9936,24077,22935,23442,preheat
23544,3228,18938,19047,9931,24092,22937,23440,preheat
23535,3215,18941,19062,9930,24101,22918,23435,preheat
23540,3222,18936,19052,9931,24097,22926,23443,preheat
23557,3218,18942,19066,9929,24098,22931,23438,preheat
23550,3206,18950,19061,9927,24141,22926,23431,preheat
23539,3207,18944,19048,9936,24104,23039,23439,preheat
23556,3220,18949,19080,9931,24078,22927,23445,preheat
23544,3234,18957,19045,9927,24108,22928,23428,preheat
23540,3228,18940,19040,9933,24085,22927,23442,preheat
23530,3222,18947,19051,9932,24085,22921,23430,preheat
23538,3227,18943,19065,9932,24107,22930,23435,preheat
23556,3220,18945,19052,9927,24105,22924,23450,preheat
23555,3224,18948,19082,9935,24083,22933,23431,preheat
23577,3219,18954,19064,9927,24088,22929,23434,preheat
23548,3218,18949,19047,9935,24097,22918,23436,preheat
23558,3207,18942,19097,9929,24069,22932,23432,preheat
23560,3070,18960,19043,9931,24101,22929,23427,preheat
23559,3204,18951,19036,9933,24091,22939,23439,preheat
23537,3230,18951,19050,9934,24091,22926,23429,preheat
23541,3206,18941,19063,9931,24087,22935,23429,preheat
23548,3218,18947,19053,9933,24095,22921,23439,preheat
23548,3231,18946,19067,9929,24088,22933,23427,preheat
23567,3233,18944,19065,9927,24124,22925,23435,preheat
23537,3222,18965,19054,9934,24099,23039,23436,preheat
23546,3217,18953,19065,9925,24066,22933,23444,preheat
23541,3216,18955,19030,9925,24099,22924,23426,preheat
23543,3230,18949,19046,9931,24083,22923,23442,preheat
23542,3223,18953,19043,9930,24087,22939,23431,preheat
23550,3226,18925,19054,9929,24095,22923,23433,preheat
23529,3218,18946,19065,9924,24091,22929,23439,preheat
23523,3069,18930,19062,9932,24095,22939,23446,preheat
23566,3220,18931,19072,9924,24109,22922,23430,preheat
23536,3222,18953,19087,9926,24082,22913,23295,preheat
23542,3218,18949,19051,9926,24108,22918,23438,preheat
23538,3212,18952,19064,9927,24086,22930,23436,preheat
23552,3208,18938,19046,9918,24109,22926,23430,preheat
23546,3233,18944,19032,9928,24092,22912,23437,preheat
23535,3217,18936,19061,9926,24053,22919,23434,preheat
23542,3218,18946,19045,9919,24099,22931,23438,preheat
23557,3236,18939,19041,9927,24102,22925,23446,preheat
23541,3219,18938,19059,9922,24094,22927,23432,preheat
23556,3222,18946,19050,9925,24088,22922,23431,preheat
23535,3233,18973,19058,9927,24105,22930,23452,preheat
23548,3211,18950,19062,9925,24100,22931,23428,preheat
23558,3211,18947,19062,9920,24100,22927,23295,preheat
23531,3205,18942,19030,9933,24082,22914,23432,preheat
23525,3234,18950,19060,9919,24071,22925,23430,preheat
23552,3214,18938,19034,9922,24091,22927,23425,preheat
23550,3234,18936,19036,9925,24082,22926,23441,preheat
23542,3208,18949,19053,9923,24093,22932,23432,preheat
23551,3215,18942,19049,9926,24110,22930,23429,preheat
23544,3215,18935,19051,9925,24096,22923,23451,preheat
23519,3216,18950,19043,9922,24084,22927,23424,preheat
23537,3071,18922,19055,9927,24089,22922,23425,preheat
23532,3069,18930,19031,9928,24092,23039,23442,preheat
23520,3219,18949,19057,9919,24068,22923,23444,preheat
23548,3219,18944,19059,9919,24128,22925,23430,preheat
23552,3208,18933,19046,9927,24090,22924,23443,preheat
23533,3216,18949,19047,9919,24089,22927,23435,preheat
23546,3206,18930,19040,9922,24087,22920,23295,preheat
23539,3223,18944,19051,9923,24078,22913,23446,preheat
23524,3212,18944,19054,9924,24109,22943,23431,preheat
23593,3068,18923,19051,9920,24111,22912,23430,preheat
23539,3215,18977,19055,9925,24086,22920,23428,preheat
23528,3230,18935,19054,9923,24094,22924,23440,preheat
23549,3210,18937,19035,9917,24076,22932,23434,preheat
23535,3208,18932,19037,9917,24083,22912,23286,preheat
23539,3212,18925,19037,9924,24079,22914,23432,preheat
23550,3243,18945,19062,9917,24072,22923,23437,preheat
23554,3216,18947,19044,9914,24114,22923,23426,preheat
23565,3209,18944,19032,9921,24087,22924,23448,preheat
23523,3209,18953,19036,9921,24065,22927,23295,preheat
23535,3209,18919,19043,9917,24079,22917,23427,preheat
23530,3209,18937,19040,9920,24090,22919,23288,preheat
23530,3222,18920,19048,9922,24094,22922,23438,preheat
23553,3213,18918,19059,9919,24101,22916,23433,preheat
23525,3211,18932,19068,9918,24118,22919,23434,preheat
23548,3215,18953,19037,9919,24094,22917,23444,preheat
23510,3228,18941,19041,9919,24079,22931,23428,preheat
23578,3229,18918,19034,9915,24080,22913,23425,preheat
23516,3218,18928,19063,9914,24077,23038,23289,preheat
23528,3220,18917,19039,9920,24097,23037,23428,preheat
23527,3226,18944,19052,9917,24086,22925,23427,preheat
23571,3225,18928,19046,9916,24106,23033,23425,preheat
23554,3214,18957,19033,9915,24081,22914,23432,preheat
23536,3215,18936,19040,9918,24101,22921,23434,preheat
23542,3218,18935,19066,9912,24090,22935,23428,preheat
23542,3233,18930,19028,9916,24094,23037,23287,preheat
23533,3209,18930,19024,9917,24088,22927,23426,preheat
23533,3205,18937,19050,9920,24074,22926,23427,preheat
23542,3208,18935,19024,9913,24085,22926,23424,preheat
23527,3218,18925,19019,9917,24078,22922,23432,preheat
23543,3217,18933,19049,9919,24074,22917,23295,preheat
23557,3238,18939,19034,9914,24113,22926,23429,preheat
23556,3210,18934,19042,9921,24093,22922,23436,preheat
23533,3249,18938,19058,9913,24081,22928,23431,preheat
23541,3212,18912,19025,9913,24079,23037,23294,preheat
23520,3217,18932,19051,9912,24090,22915,23295,preheat
23517,3211,18925,19019,9916,24101,23038,23430,preheat
23525,3222,18923,19058,9918,24067,22927,23427,preheat
23519,3230,18918,19036,9914,24110,22917,23291,preheat
23526,3247,18921,19034,9922,24081,23033,23435,preheat
23516,3218,18932,19044,9908,24091,22920,23431,preheat
23545,3226,18912,19038,9907,24090,22916,23429,preheat
23539,3218,18949,19042,9910,24104,23036,23293,preheat
23532,3211,18924,19028,9913,24105,23039,23428,preheat
23541,3202,18921,19055,9909,24064,22917,23432,preheat
23519,3219,18939,19032,9905,24099,22921,23294,preheat
23549,3232,18906,19035,9914,24099,23034,23441,preheat
23533,3217,18939,19036,9910,24101,22916,23428,preheat
23531,3069,18916,19041,9912,24101,23037,23425,preheat
23543,3222,18966,19050,9914,24092,22916,23430,preheat
23518,3068,18923,19054,9915,24079,22926,23425,preheat
23562,3225,18914,19054,9912,24077,22917,23427,preheat
23521,3222,18936,19035,9913,24106,23037,23294,preheat
23515,3068,18915,19035,9915,24074,22912,23428,preheat
23538,3215,18931,19040,9908,24080,22922,23425,preheat
23551,3209,18922,19041,9911,24100,22916,23291,preheat
23552,3213,18929,19045,9913,24098,22917,23431,preheat
23535,3221,18933,19058,9910,24074,22914,23290,preheat
23536,3217,18946,19044,9907,24107,22921,23428,preheat
23542,3211,18944,19023,9910,24082,23038,23433,preheat
23527,3208,18929,19033,9908,24074,22921,23439,preheat
23538,3211,18913,19027,9905,24099,22919,23294,preheat
23526,3219,18920,19058,9912,24090,22912,23443,preheat
23529,3220,18926,19063,9908,24090,22922,23428,preheat
23577,3217,18920,19039,9908,24094,23034,23290,preheat
23533,3066,18958,19045,9912,24082,23028,23429,preheat
23522,3213,18918,19022,9906,24077,23038,23440,preheat
23528,3229,18912,19041,9906,24078,22917,23294,preheat
23526,3224,18939,19027,9903,24086,23035,23286,preheat
23547,3219,18916,19034,9910,24098,23034,23426,preheat
23536,3218,18930,19065,9906,24095,22912,23437,preheat
23534,3210,18934,19048,9902,24090,22912,23424,preheat
23565,3206,18933,19033,9905,24094,23037,23433,preheat
23538,3221,18924,19034,9909,24073,23030,23292,preheat
23531,3215,18925,19044,9905,24079,22924,23429,preheat
23525,3204,18938,19021,9914,24076,23035,23429,preheat
23515,3215,18932,19038,9906,24082,22928,23424,preheat
23549,3069,18908,19035,9903,24097,23035,23288,preheat
23539,3211,18925,19043,9911,24080,23028,23293,preheat
23511,3212,18935,19048,9906,24104,22921,23434,preheat
23543,3211,18925,19040,9902,24102,22916,23294,preheat
23549,3232,18920,19048,9903,24084,22912,23290,preheat
23529,3220,18908,19018,9913,24093,23027,23293,preheat
23523,3208,18915,19038,9907,24058,22912,23438,preheat
23515,3213,18919,19033,9901,24109,22921,23295,preheat
23526,3201,18928,19037,9904,24103,23037,23439,preheat
23525,3225,18936,19043,9903,24090,22915,23293,preheat
23557,3213,18924,19047,9904,24112,23037,23427,preheat
23543,3222,18923,19027,9907,24086,23037,23439,preheat
23521,3202,18930,19047,9901,24093,23039,23295,preheat
23543,3216,18914,19021,9902,24107,23026,23278,preheat
23520,3203,18916,19021,9907,24074,23030,23294,preheat
23520,3213,18914,19043,9901,24074,23033,23437,preheat
23536,3224,18920,19038,9897,24082,23038,23288,preheat
23533,3219,18930,19027,9902,24095,23030,23294,preheat
23530,3206,18923,19031,9898,24085,22915,23426,preheat
23553,3229,18932,19025,9901,24085,23031,23293,preheat
23540,3224,18925,19026,9900,24085,23038,23286,preheat
23517,3205,18915,19007,9906,24101,23037,23289,preheat
23546,3209,18902,19023,9904,24073,22913,23425,preheat
23547,3209,18917,19040,9895,24086,23036,23288,preheat
23532,3234,18916,19030,9904,24097,23025,23425,preheat
23523,3215,18921,19026,9900,24076,22914,23291,preheat
23535,3221,18922,19011,9903,24110,23027,23283,preheat
23513,3221,18917,19031,9906,24061,23032,23431,preheat
23494,3232,18917,19023,9896,24090,22914,23425,preheat
23521,3209,18893,19021,9896,24071,23035,23295,preheat
23529,3210,18932,19026,9901,24101,23035,23426,preheat
23543,3213,18908,19068,9901,24078,22913,23425,preheat
23552,3209,18904,19047,9893,24117,23035,23292,preheat
23534,3206,18925,19040,9898,24084,23024,23425,preheat
23518,3216,18923,19019,9897,24108,22913,23429,preheat
23548,3212,18909,19016,9898,24106,23033,23285,preheat
23524,3215,18932,19039,9898,24085,23022,23284,preheat
23499,3069,18913,19024,9901,24087,23030,23295,preheat
23537,3229,18890,19026,9899,24074,23038,23424,preheat
23532,3214,18928,19037,9892,24104,23035,23281,preheat
23538,3070,18899,19019,9902,24085,23018,23428,preheat
23510,3213,18921,19043,9892,24085,23037,23424,preheat
23557,3228,18904,19016,9896,24093,23025,23289,preheat
23540,3214,18914,19018,9891,24092,23034,23427,preheat
23542,3211,18931,19025,9898,24087,23039,23424,preheat
23534,3228,18914,19054,9892,24084,22912,23428,preheat
23535,3066,18936,19029,9895,24100,23026,23281,preheat
23537,3207,18903,19021,9890,24097,23032,23293,preheat
23525,3220,18912,19029,9903,24080,23020,23287,preheat
23523,3068,18918,19037,9893,24084,22913,23424,preheat
23541,3235,18922,19012,9901,24087,23030,23293,preheat
23522,3216,18907,19025,9895,24072,22921,23291,preheat
23527,3220,18887,19010,9894,24080,23025,23281,preheat
23526,3228,18924,19036,9899,24064,23020,23283,preheat
23516,3215,18917,19013,9897,24100,23029,23285,preheat
23549,3211,18906,19044,9896,24084,22918,23290,preheat
23548,3244,18922,19040,9892,24096,23037,23286,preheat
23540,3207,18921,19037,9904,24092,23020,23290,preheat
23526,3232,18918,19044,9890,24070,23035,23292,preheat
23550,3216,18910,19014,9893,24093,23037,23279,preheat
23522,3243,18926,19024,9896,24068,23027,23293,preheat
23518,3210,18903,19002,9901,24086,23038,23292,preheat
23525,3209,18908,19021,9894,24077,23039,23434,preheat
23526,3216,18910,19024,9888,24082,23038,23285,preheat
23554,3214,18901,19028,9896,24081,23025,23433,preheat
23518,3211,18906,19030,9891,24083,23036,23289,preheat
23527,3225,18905,19022,9887,24091,23022,23294,preheat
23529,3233,18907,19034,9898,24071,23033,23426,preheat
23512,3212,18925,19020,9892,24085,23032,23294,preheat
23536,3220,18886,19014,9892,24078,23030,23424,preheat
23515,3219,18918,19033,9885,24110,23026,23287,preheat
23527,3225,18907,19016,9898,24116,23017,23295,preheat
23527,3211,18911,19030,9890,24075,23037,23288,preheat
23541,3219,18918,19013,9897,24101,23026,23289,preheat
23518,3208,18899,19017,9895,24061,23034,23294,preheat
23520,3215,18916,19033,9893,24073,23037,23428,preheat
23552,3235,18901,19018,9890,24081,23033,23289,preheat
23551,3233,18908,19038,9892,24079,23036,23427,preheat
23522,3226,18912,19011,9894,24097,23038,23287,preheat
